date,bill_no,import_export,hs_code,product,product_detail,descript_label,seller,seller_country,seller_port,seller_country_ori,seller_id,seller_id_std,seller_type,buyer,buyer_country,buyer_port,buyer_country_ori,buyer_id,buyer_id_std,buyer_type,quantity,unit,weight_kg,weight_unit_orig,value_usd,uusd,origin_country,transport_mode,source,id,product_label
2024/06/04,,1.0,53013000,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-OC) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-OC) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,[{'key': 'flax tow'}],Liniere de Bosc Nouvel S.A.,France,,,,,1.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,73660.0,kilograms,73660.0 KG,kg,157795.925,2.142,france,,vietnam_04,16218971705,Scutched Flax Tow
2024/06/04,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS --SCUTCHED FLAX SHORT FIBER TYPE 2 DRUMS, 100% NEW","CRUSHED, DRIED SHORT FLAX FIBERS USED TO PRODUCE TEXTILE FIBERS --SCUTCHED FLAX SHORT FIBER TYPE 2 DRUMS, 100% NEW",[],Liniere de Bosc Nouvel S.A.,France,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,23780.0,kilograms,23780.0 KG,kg,63677.608,2.678,france,,vietnam_04,16218951497,Scutched Flax Tow
2024/06/04,,1.0,53013000,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-SC) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,SHORT FLAX FIBER (SCUTCHED FLAX TOW FIBER RF: ET-SC) USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,[{'key': 'flax tow'}],Liniere de Bosc Nouvel S.A.,France,,,,,,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,66400.0,kilograms,66400.0 KG,kg,213365.776,3.213,france,,vietnam_04,16220121502,Scutched Flax Tow
2024/06/03,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 3387, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 3387, 100% NEW PRODUCT",[],Vlasvezelbedrijf Leon Vandecasteele,Belgium,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,31320.0,kilograms,31320.0 KG,kg,75481.2,2.41,belgium,,vietnam_04,16218889544,Scutched Flax Tow
2024/06/03,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 4083, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 4083, 100% NEW PRODUCT",[],Vlasvezelbedrijf Leon Vandecasteele,Belgium,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,8940.0,kilograms,8940.0 KG,kg,26333.306,2.946,belgium,,vietnam_04,16219992007,Scutched Flax Tow
2024/06/03,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 2702, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SHORT FLAX FIBER LOT 2702, 100% NEW PRODUCT",[],Vlasvezelbedrijf Leon Vandecasteele,Belgium,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,23020.0,kilograms,23020.0 KG,kg,71505.415,3.106,belgium,,vietnam_04,16218866851,Scutched Flax Tow
2024/05/30,,1.0,53012100,"CRUSHED, DRIED FLAX FIBER FOR TEXTILE FIBER PRODUCTION - FLAX FIBER SHORT NO 2, 100% NEW PRODUCT","CRUSHED, DRIED FLAX FIBER FOR TEXTILE FIBER PRODUCTION - FLAX FIBER SHORT NO 2, 100% NEW PRODUCT",[],jiangsu meishengda imp&exp co.ltd.,China,,Russia,176877788.0,74240044.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,16200.0,kilograms,16200.0 KG,kg,17010.0,1.05,russia,,vietnam_04,16130870530,Scutched Flax Tow
2024/05/30,,1.0,53013000,SHORT FIBER FLAX TYPE DT3 USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,SHORT FIBER FLAX TYPE DT3 USED AS RAW MATERIAL FOR FLAX FIBER PRODUCTION - 100% NEW PRODUCT,[{'key': 'flax tow'}],castellins n.v.,Belgium,,Belgium,164567183.0,23950076.0,0.0,suliman textile company limited,Vietnam,,Vietnam,170643756.0,170643756.0,0.0,15770.0,kilograms,15770.0 KG,kg,17030.496,1.08,belgium,,vietnam_04,16131204150,Short Flax Fiber
2024/05/30,,1.0,53012100,"CRUSHED, DRIED FLAX FIBER FOR TEXTILE FIBER PRODUCTION - FLAX FIBER SHORT NO 2, 100% NEW PRODUCT","CRUSHED, DRIED FLAX FIBER FOR TEXTILE FIBER PRODUCTION - FLAX FIBER SHORT NO 2, 100% NEW PRODUCT",[],Orsha Linen Mill,Belarus,,,,,,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,34500.0,kilograms,34500.0 KG,kg,70725.0,2.05,belarus,,vietnam_04,16130898124,Scutched Flax Tow
2024/05/29,,1.0,53012100,"CRUSHED, DRIED FLAX FIBER FOR TEXTILE FIBER PRODUCTION - FLAX FIBER SHORT NO 2, 100% NEW PRODUCT","CRUSHED, DRIED FLAX FIBER FOR TEXTILE FIBER PRODUCTION - FLAX FIBER SHORT NO 2, 100% NEW PRODUCT",[],jiangsu meishengda imp&exp co.ltd.,China,,Russia,176877788.0,74240044.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,16200.0,kilograms,16200.0 KG,kg,17010.0,1.05,russia,,vietnam_04,16131515585,Scutched Flax Tow
2024/05/29,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS -SCUTCHED FLAX SHORT FIBER BT, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS -SCUTCHED FLAX SHORT FIBER BT, 100% NEW PRODUCT",[],linlux,France,,France,173874303.0,141409951.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,19640.0,kilograms,19640.0 KG,kg,31814.836,1.62,france,,vietnam_04,16131158279,Scutched Flax Tow
2024/05/29,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-0C, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-0C, 100% NEW PRODUCT",[],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,73820.0,kilograms,73820.0 KG,kg,167414.163,2.268,france,,vietnam_04,16131645105,Scutched Flax Tow
2024/05/29,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-0B, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-0B, 100% NEW PRODUCT",[],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,44400.0,kilograms,44400.0 KG,kg,110283.384,2.484,france,,vietnam_04,16130894276,Scutched Flax Tow
2024/05/29,,1.0,53012100,"CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-2, 100% NEW PRODUCT","CRUSHED, DRIED SHORT FLAX FIBER USED TO PRODUCE TEXTILE FIBERS - SCUTCHED FLAX TOW FIBER ET-2, 100% NEW PRODUCT",[],liniere de bosc nouvel s.a.,France,,France,114861197.0,26725401.0,1.0,meishengda vietnam textiles co.ltd.,Vietnam,,Vietnam,164561792.0,88971763.0,1.0,128640.0,kilograms,128640.0 KG,kg,388985.491,3.024,france,,vietnam_04,16131827773,Scutched Flax Tow
